GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,RUR,Rural,,,,,,,,81.3 [76.5-85.4],81.32733,76.48082,85.36623,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,URB,Urban,,,,,,,,97.5 [95.9-98.5],97.49896,95.94932,98.46526,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200411,11 ica,,95.9 [87.0-98.8],95.93511,87.04475,98.80812,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200412,12 junin,,90.7 [71.0-97.5],90.73808,71.02773,97.50934,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200413,13 la libertad,,94.0 [79.8-98.4],93.9781,79.75162,98.40854,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200414,14 lambayeque,,98.3 [90.5-99.7],98.3374,90.49872,99.72847,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,97.6 [95.3-98.8],97.58712,95.29037,98.77818,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,98.5 [90.0-99.8],98.48219,90.04179,99.78568,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200407,07 callao,,No data,,,,,,Not reported - Estimate is based on fewer than 25 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200409,09 huancavelica,,86.2 [73.4-93.4],86.22396,73.42646,93.41136,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200416,16 loreto,,78.1 [66.7-86.4],78.1094,66.71619,86.39779,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200418,18 moquegua,,100.0 [100.0-100.0],100,100,100,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200423,23 tacna,,No data,,,,,,Not reported - Estimate is based on fewer than 25 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200425,25 ucayali,,48.1 [33.1-63.4],48.06626,33.07923,63.40955,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,73.6 [66.8-79.4],73.62135,66.83495,79.44616,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,90.0 [85.4-93.3],89.98343,85.3543,93.26486,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,NHLM,None,,,,,,,,,,,,,,75.8 [64.8-84.2],75.80235,64.75311,84.23136,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,PRLM,Primary,,,,,,,,,,,,,,82.7 [78.2-86.5],82.73698,78.21109,86.48521,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,SHLM,Secondary or higher,,,,,,,,,,,,,,95.9 [94.4-97.1],95.94355,94.36651,97.09273,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200402,02 ancash,,91.6 [75.9-97.4],91.63036,75.87851,97.44261,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200403,03 apurimac,,90.2 [75.4-96.5],90.20774,75.40361,96.51352,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200404,04 arequipa,,100.0 [100.0-100.0],100,100,100,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200405,05 ayacucho,,79.1 [59.4-90.7],79.12003,59.42314,90.7448,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200406,06 cajamarca,,96.0 [88.1-98.7],96.00977,88.14123,98.73245,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200419,19 pasco,,91.5 [84.1-95.6],91.48795,84.05106,95.63706,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200420,20 piura,,100.0 [100.0-100.0],100,100,100,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200421,21 puno,,87.8 [67.8-96.1],87.83398,67.79784,96.11755,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200422,22 san martin,,86.5 [57.1-96.9],86.48703,57.11647,96.85098,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,98.7 [95.6-99.6],98.67255,95.63719,99.60484,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200401,01 amazonas,,84.9 [55.4-96.2],84.91162,55.36989,96.23029,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200408,08 cusco,,97.1 [84.7-99.5],97.06994,84.73946,99.4966,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200410,10 huanuco,,50.7 [31.9-69.3],50.66899,31.86858,69.2821,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200415,15 lima,,96.0 [91.4-98.2],96.02497,91.36269,98.21967,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200417,17 madre de dios,,82.8 [70.5-90.6],82.76506,70.54213,90.59267,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200424,24 tumbes,,98.4 [88.3-99.8],98.41637,88.30034,99.80496,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,URB,Urban,,,,,,,,96.3 [94.0-97.7],96.29426,94.01413,97.72685,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200505,05 ayacucho,,79.1 [63.8-89.1],79.124,63.77911,89.081,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200506,06 cajamarca,,84.6 [71.2-92.4],84.55241,71.17022,92.3873,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200507,07 callao,,No data,,,,,,Not reported - Estimate is based on fewer than 25 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200508,08 cusco,,100.0 [100.0-100.0],100,100,100,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200522,22 san martin,,90.9 [80.0-96.1],90.88983,80.00726,96.1349,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200523,23 tacna,,93.3 [61.9-99.2],93.29694,61.85546,99.16988,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200524,24 tumbes,,96.8 [88.1-99.2],96.75246,88.11134,99.17192,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200525,25 ucayali,,90.9 [76.3-96.9],90.86269,76.25243,96.85499,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,73.5 [64.6-80.8],73.48643,64.6282,80.78582,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,96.9 [94.3-98.3],96.90172,94.28548,98.34125,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,NHLM,None,,,,,,,,,,,,,,81.4 [66.0-90.8],81.43517,66.00983,90.83243,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,SHLM,Secondary or higher,,,,,,,,,,,,,,96.0 [94.1-97.3],95.98131,94.10738,97.27654,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,RUR,Rural,,,,,,,,80.9 [75.0-85.7],80.88428,74.98788,85.65652,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200502,02 ancash,,94.9 [83.6-98.5],94.89199,83.60992,98.54337,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200504,04 arequipa,,95.6 [82.4-99.0],95.59051,82.40517,99.01324,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200509,09 huancavelica,,69.2 [55.0-80.4],69.16467,55.02407,80.43985,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200511,11 ica,,97.4 [87.7-99.5],97.39571,87.68111,99.49368,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200518,18 moquegua,,100.0 [100.0-100.0],100,100,100,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200520,20 piura,,95.8 [86.7-98.8],95.83778,86.68336,98.78712,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,94.6 [88.6-97.5],94.59677,88.55842,97.53698,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,98.6 [91.9-99.8],98.5639,91.89369,99.75993,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200513,13 la libertad,,85.5 [59.3-96.0],85.51714,59.31795,95.98586,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200514,14 lambayeque,,98.2 [85.8-99.8],98.16439,85.80766,99.78903,,,Attention - Estimate is based on 25-49 cases.
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200515,15 lima,,94.3 [85.2-97.9],94.289,85.20139,97.93152,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS200516,16 loreto,,66.8 [48.2-81.4],66.84817,48.20725,81.37241,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,87.4 [80.8-91.9],87.38883,80.79639,91.9438,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,PRLM,Primary,,,,,,,,,,,,,,79.1 [73.0-84.1],79.11279,73.03428,84.11905,,,
