Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,1990,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.22378922
Peru,PER,1989,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1988,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1987,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1986,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1985,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1984,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1983,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1982,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1981,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1980,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1979,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1978,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1977,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1976,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1975,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1974,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1973,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1972,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1971,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1970,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1969,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1968,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1967,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1966,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1965,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1964,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1963,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1962,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1961,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,1960,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,2017,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,2016,GINI index (World Bank estimate),SI.POV.GINI,43.8
Peru,PER,2015,GINI index (World Bank estimate),SI.POV.GINI,43.5
Peru,PER,2014,GINI index (World Bank estimate),SI.POV.GINI,43.4
Peru,PER,2013,GINI index (World Bank estimate),SI.POV.GINI,44.1
Peru,PER,2012,GINI index (World Bank estimate),SI.POV.GINI,44.7
Peru,PER,2011,GINI index (World Bank estimate),SI.POV.GINI,44.9
Peru,PER,2010,GINI index (World Bank estimate),SI.POV.GINI,45.7
Peru,PER,2009,GINI index (World Bank estimate),SI.POV.GINI,47.3
Peru,PER,2008,GINI index (World Bank estimate),SI.POV.GINI,47.8
Peru,PER,2007,GINI index (World Bank estimate),SI.POV.GINI,50.4
Peru,PER,2006,GINI index (World Bank estimate),SI.POV.GINI,50.5
Peru,PER,2005,GINI index (World Bank estimate),SI.POV.GINI,50.8
Peru,PER,2004,GINI index (World Bank estimate),SI.POV.GINI,50.3
Peru,PER,2003,GINI index (World Bank estimate),SI.POV.GINI,53.5
Peru,PER,2002,GINI index (World Bank estimate),SI.POV.GINI,53.8
Peru,PER,2001,GINI index (World Bank estimate),SI.POV.GINI,51.5
Peru,PER,2000,GINI index (World Bank estimate),SI.POV.GINI,49.4
Peru,PER,1999,GINI index (World Bank estimate),SI.POV.GINI,56.3
Peru,PER,1998,GINI index (World Bank estimate),SI.POV.GINI,56.1
Peru,PER,1997,GINI index (World Bank estimate),SI.POV.GINI,53.7
Peru,PER,1996,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1995,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1994,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1993,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1992,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1991,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1990,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1989,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1988,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1987,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1986,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1985,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1984,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1983,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1982,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1981,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1980,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1979,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1978,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1977,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1976,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1975,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1974,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1973,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1972,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1971,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1970,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1969,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1968,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1967,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1966,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1965,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1964,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1963,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1962,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1961,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,1960,GINI index (World Bank estimate),SI.POV.GINI,
Peru,PER,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.803510546
Peru,PER,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.595722243
Peru,PER,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.555396247
Peru,PER,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.226046789
Peru,PER,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.816502821
Peru,PER,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.653732359
Peru,PER,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.370685025
Peru,PER,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.528320597
Peru,PER,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.936231536
Peru,PER,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.785875982
Peru,PER,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.779986447
Peru,PER,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.002258012
Peru,PER,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.616301939
Peru,PER,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.662473201
Peru,PER,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.259377534
Peru,PER,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.193135004
Peru,PER,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.977098785
Peru,PER,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.757338333
Peru,PER,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.469659963
Peru,PER,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.247821752
Peru,PER,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.56218949
Peru,PER,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.53794241
Peru,PER,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.12870297
Peru,PER,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.73690506
Peru,PER,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,48.57998645
Peru,PER,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,73.52829424
Peru,PER,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,409.5301666
Peru,PER,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7481.663611
Peru,PER,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3398.67901
Peru,PER,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,667.0193286
Peru,PER,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,85.82230624
Peru,PER,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,77.92102555
Peru,PER,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,163.3995052
Peru,PER,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,110.2085196
Peru,PER,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,111.1506352
Peru,PER,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,64.44815854
Peru,PER,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,75.43326876
Peru,PER,1980,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,59.14507124
Peru,PER,1979,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,66.69442297
Peru,PER,1978,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,57.84878263
Peru,PER,1977,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,38.05409142
Peru,PER,1976,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,33.48327566
Peru,PER,1975,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.6187353
Peru,PER,1974,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.89166667
Peru,PER,1973,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.489051095
Peru,PER,1972,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.219722168
Peru,PER,1971,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.790639365
Peru,PER,1970,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.025235901
Peru,PER,1969,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.236158061
Peru,PER,1968,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.08661855
Peru,PER,1967,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.783602561
Peru,PER,1966,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.840603749
Peru,PER,1965,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.38996139
Peru,PER,1964,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.792284867
Peru,PER,1963,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.070143884
Peru,PER,1962,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.641093264
Peru,PER,1961,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.916708988
Peru,PER,1960,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.664459163
Peru,PER,2017,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,2016,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.8
Peru,PER,2015,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9
Peru,PER,2014,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.3
Peru,PER,2013,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.3
Peru,PER,2012,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.5
Peru,PER,2011,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10.2
Peru,PER,2010,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,11.2
Peru,PER,2009,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,12.6
Peru,PER,2008,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,14.2
Peru,PER,2007,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,15.7
Peru,PER,2006,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,17.6
Peru,PER,2005,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,19.6
Peru,PER,2004,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,21.6
Peru,PER,2003,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,22.6
Peru,PER,2002,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,22.3
Peru,PER,2001,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,21.7
Peru,PER,2000,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,21.8
Peru,PER,1999,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1998,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1997,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1996,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1995,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1994,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1993,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1992,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1991,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1990,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1989,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1988,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1987,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1986,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1985,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1984,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1983,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1982,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1981,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1980,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1979,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1978,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1977,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1976,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1975,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1974,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1973,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1972,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1971,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1970,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1969,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1968,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1967,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1966,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1965,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1964,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1963,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1962,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1961,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,1960,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,
Peru,PER,2017,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.581811062
Peru,PER,2016,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.67608604
Peru,PER,2015,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.27917114
Peru,PER,2014,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.790854423
Peru,PER,2013,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,10.48852904
Peru,PER,2012,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,11.32491744
Peru,PER,2011,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,10.9221949
Peru,PER,2010,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,10.75754777
Peru,PER,2009,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,12.23594691
Peru,PER,2008,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,10.73748393
Peru,PER,2007,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,10.05314653
Peru,PER,2006,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.156483462
Peru,PER,2005,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,8.701884543
Peru,PER,2004,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,8.04305869
Peru,PER,2003,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.82746636
Peru,PER,2002,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.227566322
Peru,PER,2001,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,5.982004818
Peru,PER,2000,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.625988877
Peru,PER,1999,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.603733245
Peru,PER,1998,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.171065679
Peru,PER,1997,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.629448119
Peru,PER,1996,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,5.871865533
Peru,PER,1995,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.614343668
Peru,PER,1994,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.2701569
Peru,PER,1993,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.902926075
Peru,PER,1992,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.699166506
Peru,PER,1991,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.422972215
Peru,PER,1990,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.586305242
Peru,PER,1989,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.483398856
Peru,PER,1988,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.340518687
Peru,PER,1987,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.220352235
Peru,PER,1986,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.227002229
Peru,PER,1985,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.112151084
Peru,PER,1984,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.01198623
Peru,PER,1983,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.937896531
Peru,PER,1982,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.818840727
Peru,PER,1981,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.80778482
Peru,PER,1980,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.744414463
Peru,PER,1979,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.695741143
Peru,PER,1978,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.6966745
Peru,PER,1977,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.664246463
Peru,PER,1976,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.624051201
Peru,PER,1975,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.569276636
Peru,PER,1974,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1973,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1972,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1971,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1970,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.049391169
Peru,PER,1969,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1968,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1967,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1966,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1965,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.715043771
Peru,PER,1964,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1963,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1962,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1961,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,1960,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,
Peru,PER,2017,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,12236.70615
Peru,PER,2016,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,12082.16801
Peru,PER,2015,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,11770.03445
Peru,PER,2014,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,11547.83422
Peru,PER,2013,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,11430.25578
Peru,PER,2012,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,10943.91927
Peru,PER,2011,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,10449.09326
Peru,PER,2010,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,9956.556637
Peru,PER,2009,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,9308.674789
Peru,PER,2008,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,9323.353938
Peru,PER,2007,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,8649.080663
Peru,PER,2006,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,8067.898678
Peru,PER,2005,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,7595.271846
Peru,PER,2004,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,7234.490542
Peru,PER,2003,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6978.570061
Peru,PER,2002,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6784.222227
Peru,PER,2001,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6516.693156
Peru,PER,2000,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6563.267935
Peru,PER,1999,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6479.474097
Peru,PER,1998,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6475.632815
Peru,PER,1997,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6598.585226
Peru,PER,1996,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6295.160401
Peru,PER,1995,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6226.245611
Peru,PER,1994,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,5899.563783
Peru,PER,1993,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,5351.594571
Peru,PER,1992,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,5184.96718
Peru,PER,1991,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,5319.341299
Peru,PER,1990,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,5312.684664
Peru,PER,1989,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1988,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1987,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1986,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1985,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1984,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1983,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1982,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1981,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1980,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1979,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1978,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1977,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1976,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1975,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1974,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1973,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
Peru,PER,1972,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,
